ID,REGION_BIG,REGION_MIDDLE,REGION_SMALL,NX,NY
2124,전라북도,전주시완산구,평화1동,63,88
2125,전라북도,전주시완산구,평화2동,63,88
2126,전라북도,전주시완산구,삼천1동,63,88
2127,전라북도,전주시완산구,삼천2동,63,88
2128,전라북도,전주시완산구,삼천3동,63,88
2129,전라북도,전주시완산구,효자1동,63,88
2130,전라북도,전주시완산구,효자2동,63,88
2131,전라북도,전주시완산구,효자3동,63,88
2132,전라북도,전주시완산구,효자4동,62,89
2133,전라북도,전주시완산구,효자5동,63,89
2134,전라북도,전주시덕진구,진북동,63,89
2135,전라북도,전주시덕진구,인후1동,63,89
2136,전라북도,전주시덕진구,인후2동,63,89
2137,전라북도,전주시덕진구,인후3동,64,89
2138,전라북도,전주시덕진구,덕진동,63,89
2139,전라북도,전주시덕진구,금암1동,63,89
2140,전라북도,전주시덕진구,금암2동,63,89
2141,전라북도,전주시덕진구,팔복동,63,89
2142,전라북도,전주시덕진구,우아1동,64,89
2143,전라북도,전주시덕진구,우아2동,64,89
2144,전라북도,전주시덕진구,호성동,63,90
2145,전라북도,전주시덕진구,송천1동,63,90
2146,전라북도,전주시덕진구,송천2동,63,90
2147,전라북도,전주시덕진구,조촌동,62,90
2148,전라북도,전주시덕진구,여의동,62,90
2149,전라북도,전주시덕진구,혁신동,62,89
2150,전라북도,군산시,옥구읍,55,91
2151,전라북도,군산시,옥산면,56,91
2152,전라북도,군산시,회현면,56,91
2153,전라북도,군산시,임피면,58,92
2154,전라북도,군산시,서수면,58,92
2155,전라북도,군산시,대야면,57,91
2156,전라북도,군산시,개정면,57,92
2157,전라북도,군산시,성산면,57,92
2158,전라북도,군산시,나포면,58,93
2159,전라북도,군산시,옥도면,43,95
2160,전라북도,군산시,옥서면,54,91
2161,전라북도,군산시,해신동,55,92
2162,전라북도,군산시,월명동,56,92
2163,전라북도,군산시,신풍동,55,92
2164,전라북도,군산시,삼학동,56,92
2165,전라북도,군산시,중앙동,56,92
2166,전라북도,군산시,흥남동,56,92
2167,전라북도,군산시,조촌동,56,92
2168,전라북도,군산시,경암동,56,92
2169,전라북도,군산시,구암동,56,92
2170,전라북도,군산시,개정동,56,92
2171,전라북도,군산시,수송동,56,92
2172,전라북도,군산시,나운1동,55,92
2173,전라북도,군산시,나운2동,55,92
2174,전라북도,군산시,나운3동,55,92
2175,전라북도,군산시,소룡동,55,92
2176,전라북도,군산시,미성동,55,92
2177,전라북도,익산시,함열읍,60,94
2178,전라북도,익산시,오산면,59,91
2179,전라북도,익산시,황등면,60,93
2180,전라북도,익산시,함라면,59,94
2181,전라북도,익산시,웅포면,58,94
2182,전라북도,익산시,성당면,59,95
2183,전라북도,익산시,용안면,60,95
2184,전라북도,익산시,낭산면,61,94
2185,전라북도,익산시,망성면,61,96
2186,전라북도,익산시,여산면,62,94
2187,전라북도,익산시,금마면,62,92
2188,전라북도,익산시,왕궁면,62,92
2189,전라북도,익산시,춘포면,61,90
2190,전라북도,익산시,삼기면,60,93
2191,전라북도,익산시,용동면,60,95
2192,전라북도,익산시,중앙동,60,91
2193,전라북도,익산시,평화동,60,91
2194,전라북도,익산시,인화동,60,91
2195,전라북도,익산시,동산동,60,91
2196,전라북도,익산시,마동,60,91
2197,전라북도,익산시,남중동,60,92
2198,전라북도,익산시,모현동,60,91
2199,전라북도,익산시,송학동,60,91
2200,전라북도,익산시,영등1동,60,92
2201,전라북도,익산시,영등2동,60,92
2202,전라북도,익산시,어양동,60,92
2203,전라북도,익산시,신동,60,92
2204,전라북도,익산시,팔봉동,61,92
2205,전라북도,익산시,삼성동,60,92
2206,전라북도,정읍시,신태인읍,59,86
2207,전라북도,정읍시,북면,59,84
2208,전라북도,정읍시,입암면,57,82
2209,전라북도,정읍시,소성면,57,83
2210,전라북도,정읍시,고부면,57,84
2211,전라북도,정읍시,영원면,57,85
2212,전라북도,정읍시,덕천면,58,84
2213,전라북도,정읍시,이평면,58,85
2214,전라북도,정읍시,정우면,59,85
2215,전라북도,정읍시,태인면,60,85
2216,전라북도,정읍시,감곡면,59,86
2217,전라북도,정읍시,옹동면,60,85
2218,전라북도,정읍시,칠보면,61,84
2219,전라북도,정읍시,산내면,61,83
2220,전라북도,정읍시,산외면,61,84
2221,전라북도,정읍시,수성동,58,83
2222,전라북도,정읍시,장명동,58,83
2223,전라북도,정읍시,내장상동,58,83
2224,전라북도,정읍시,시기동,58,83
2225,전라북도,정읍시,초산동,58,83
2226,전라북도,정읍시,연지동,58,83
2227,전라북도,정읍시,농소동,58,84
2228,전라북도,정읍시,상교동,58,83
2229,전라북도,남원시,운봉읍,70,81
2230,전라북도,남원시,주천면,69,79
2231,전라북도,남원시,수지면,67,78
2232,전라북도,남원시,송동면,67,79
2233,전라북도,남원시,주생면,67,79
2234,전라북도,남원시,금지면,66,79
2235,전라북도,남원시,대강면,65,78
2236,전라북도,남원시,대산면,67,80
2237,전라북도,남원시,사매면,67,82
2238,전라북도,남원시,덕과면,67,82
2239,전라북도,남원시,보절면,68,82
2240,전라북도,남원시,산동면,69,82
2241,전라북도,남원시,이백면,69,80
2242,전라북도,남원시,아영면,72,82
2243,전라북도,남원시,산내면,72,80
2244,전라북도,남원시,인월면,71,81
2245,전라북도,남원시,동충동,68,80
2246,전라북도,남원시,죽항동,68,80
2247,전라북도,남원시,노암동,68,80
2248,전라북도,남원시,금동,67,80
2249,전라북도,남원시,왕정동,67,80
2250,전라북도,남원시,향교동,68,80
2251,전라북도,남원시,도통동,68,80
2252,전라북도,김제시,만경읍,58,89
2253,전라북도,김제시,죽산면,57,88
2254,전라북도,김제시,백산면,59,89
2255,전라북도,김제시,용지면,60,89
2256,전라북도,김제시,백구면,60,90
2257,전라북도,김제시,부량면,58,87
2258,전라북도,김제시,공덕면,59,90
2259,전라북도,김제시,청하면,58,90
2260,전라북도,김제시,성덕면,57,89
2261,전라북도,김제시,진봉면,57,90
2262,전라북도,김제시,금구면,61,88
2263,전라북도,김제시,봉남면,60,87
2264,전라북도,김제시,황산면,60,88
2265,전라북도,김제시,금산면,61,86
2266,전라북도,김제시,광활면,56,89
2267,전라북도,김제시,요촌동,59,88
2268,전라북도,김제시,신풍동,59,88
2269,전라북도,김제시,검산동,59,88
2270,전라북도,김제시,교월동,59,88
2271,전라북도,완주군,삼례읍,62,91
2272,전라북도,완주군,봉동읍,64,91
2273,전라북도,완주군,용진읍,63,90
2274,전라북도,완주군,상관면,64,88
2275,전라북도,완주군,이서면,61,89
2276,전라북도,완주군,소양면,65,90
2277,전라북도,완주군,구이면,63,87
2278,전라북도,완주군,고산면,64,92
2279,전라북도,완주군,비봉면,63,93
2280,전라북도,완주군,운주면,66,95
2281,전라북도,완주군,화산면,64,93
2282,전라북도,완주군,동상면,66,91
2283,전라북도,완주군,경천면,65,93
2284,전라북도,진안군,진안읍,68,88
2285,전라북도,진안군,용담면,70,92
2286,전라북도,진안군,안천면,70,91
2287,전라북도,진안군,동향면,71,89
2288,전라북도,진안군,상전면,69,89
2289,전라북도,진안군,백운면,68,86
2290,전라북도,진안군,성수면,66,86
2291,전라북도,진안군,마령면,67,87
2292,전라북도,진안군,부귀면,67,89
2293,전라북도,진안군,정천면,68,90
2294,전라북도,진안군,주천면,68,92
2295,전라북도,무주군,무주읍,72,93
2296,전라북도,무주군,무풍면,76,92
2297,전라북도,무주군,설천면,75,93
2298,전라북도,무주군,적상면,72,92
2299,전라북도,무주군,안성면,72,90
2300,전라북도,무주군,부남면,71,92
2301,전라북도,장수군,장수읍,70,85
2302,전라북도,장수군,산서면,68,84
2303,전라북도,장수군,번암면,70,83
2304,전라북도,장수군,장계면,71,87
2305,전라북도,장수군,천천면,70,87
2306,전라북도,장수군,계남면,71,86
2307,전라북도,장수군,계북면,72,88
2308,전라북도,임실군,임실읍,66,84
2309,전라북도,임실군,청웅면,64,83
2310,전라북도,임실군,운암면,63,85
2311,전라북도,임실군,신평면,65,85
2312,전라북도,임실군,성수면,67,85
2313,전라북도,임실군,오수면,67,83
2314,전라북도,임실군,신덕면,64,86
2315,전라북도,임실군,삼계면,66,82
2316,전라북도,임실군,관촌면,66,86
2317,전라북도,임실군,강진면,64,82
2318,전라북도,임실군,덕치면,64,82
2319,전라북도,임실군,지사면,67,83
2320,전라북도,순창군,순창읍,63,79
2321,전라북도,순창군,인계면,63,80
2322,전라북도,순창군,동계면,65,81
2323,전라북도,순창군,풍산면,63,78
2324,전라북도,순창군,금과면,62,78
2325,전라북도,순창군,팔덕면,63,79
2326,전라북도,순창군,쌍치면,61,82
2327,전라북도,순창군,복흥면,60,80
2328,전라북도,순창군,적성면,65,80
2329,전라북도,순창군,유등면,64,79
2330,전라북도,순창군,구림면,63,81
2331,전라북도,고창군,고창읍,56,80
2332,전라북도,고창군,고수면,55,80
2333,전라북도,고창군,아산면,54,80
2334,전라북도,고창군,무장면,53,80
2335,전라북도,고창군,공음면,52,79
2336,전라북도,고창군,상하면,52,80
2337,전라북도,고창군,해리면,53,81
2338,전라북도,고창군,성송면,55,79
2339,전라북도,고창군,대산면,54,78
2340,전라북도,고창군,심원면,53,82
2341,전라북도,고창군,흥덕면,56,82
2342,전라북도,고창군,성내면,56,83
2343,전라북도,고창군,신림면,56,81
2344,전라북도,고창군,부안면,55,82
2345,전라북도,부안군,부안읍,56,87
2346,전라북도,부안군,주산면,56,85
2347,전라북도,부안군,동진면,56,87
2348,전라북도,부안군,행안면,56,87
2349,전라북도,부안군,계화면,55,87
2350,전라북도,부안군,보안면,55,84
2351,전라북도,부안군,변산면,52,85
2352,전라북도,부안군,진서면,54,84
2353,전라북도,부안군,백산면,57,86
2354,전라북도,부안군,상서면,55,86
2355,전라북도,부안군,하서면,55,86
2356,전라북도,부안군,줄포면,55,84
2357,전라북도,부안군,위도면,48,84
2358,전라남도,목포시,용당1동,50,66
2359,전라남도,목포시,용당2동,50,66
2360,전라남도,목포시,연동,50,66
2361,전라남도,목포시,산정동,50,67
2362,전라남도,목포시,연산동,50,67
2363,전라남도,목포시,원산동,50,67
2364,전라남도,목포시,대성동,50,66
2365,전라남도,목포시,목원동,50,66
2366,전라남도,목포시,동명동,50,66
2367,전라남도,목포시,삼학동,50,66
2368,전라남도,목포시,만호동,50,66
2369,전라남도,목포시,유달동,50,66
2370,전라남도,목포시,죽교동,50,66
2371,전라남도,목포시,북항동,50,67
2372,전라남도,목포시,용해동,50,67
2373,전라남도,목포시,이로동,50,66
2374,전라남도,목포시,상동,50,67
2375,전라남도,목포시,하당동,51,67
2376,전라남도,목포시,신흥동,51,66
2377,전라남도,목포시,삼향동,51,67
2378,전라남도,목포시,옥암동,51,67
2379,전라남도,목포시,부흥동,51,66
2380,전라남도,목포시,부주동,51,67
2381,전라남도,여수시,돌산읍,74,63
2382,전라남도,여수시,소라면,72,66
2383,전라남도,여수시,율촌면,71,68
2384,전라남도,여수시,화양면,72,65
2385,전라남도,여수시,남면,75,60
2386,전라남도,여수시,화정면,73,63
2387,전라남도,여수시,삼산면,67,50
2388,전라남도,여수시,동문동,74,65
2389,전라남도,여수시,한려동,74,65
2390,전라남도,여수시,중앙동,74,65
2391,전라남도,여수시,충무동,74,66
2392,전라남도,여수시,광림동,74,66
2393,전라남도,여수시,서강동,74,65
2394,전라남도,여수시,대교동,74,65
2395,전라남도,여수시,국동,74,65
2396,전라남도,여수시,월호동,74,65
2397,전라남도,여수시,여서동,74,66
2398,전라남도,여수시,문수동,74,66
2399,전라남도,여수시,미평동,74,66
2400,전라남도,여수시,둔덕동,73,66
2401,전라남도,여수시,만덕동,74,66
2402,전라남도,여수시,쌍봉동,73,66
2403,전라남도,여수시,시전동,73,66
2404,전라남도,여수시,여천동,73,66
2405,전라남도,여수시,주삼동,73,66
2406,전라남도,여수시,삼일동,73,67
2407,전라남도,여수시,묘도동,74,68
2408,전라남도,순천시,승주읍,68,71
2409,전라남도,순천시,해룡면,71,69
2410,전라남도,순천시,서면,70,71
2411,전라남도,순천시,황전면,69,73
2412,전라남도,순천시,월등면,68,73
2413,전라남도,순천시,주암면,65,73
2414,전라남도,순천시,송광면,66,70
2415,전라남도,순천시,외서면,66,69
2416,전라남도,순천시,낙안면,67,69
2417,전라남도,순천시,별량면,69,68
2418,전라남도,순천시,상사면,69,70
2419,전라남도,순천시,향동,70,70
2420,전라남도,순천시,매곡동,70,70
2421,전라남도,순천시,삼산동,70,70
2422,전라남도,순천시,조곡동,70,70
2423,전라남도,순천시,덕연동,70,70
2424,전라남도,순천시,풍덕동,70,70
2425,전라남도,순천시,남제동,70,70
2426,전라남도,순천시,저전동,70,70
2427,전라남도,순천시,장천동,70,70
2428,전라남도,순천시,중앙동,70,70
2429,전라남도,순천시,도사동,70,69
2430,전라남도,순천시,왕조1동,70,70
2431,전라남도,순천시,왕조2동,70,70
2432,전라남도,나주시,남평읍,58,72
2433,전라남도,나주시,세지면,56,69
2434,전라남도,나주시,왕곡면,55,70
2435,전라남도,나주시,반남면,55,69
2436,전라남도,나주시,공산면,54,70
2437,전라남도,나주시,동강면,53,69
2438,전라남도,나주시,다시면,54,71
2439,전라남도,나주시,문평면,54,72
2440,전라남도,나주시,노안면,56,72
2441,전라남도,나주시,금천면,57,71
2442,전라남도,나주시,산포면,57,72
2443,전라남도,나주시,다도면,58,70
2444,전라남도,나주시,봉황면,57,70
2445,전라남도,나주시,송월동,56,71
2446,전라남도,나주시,영강동,56,71
2447,전라남도,나주시,금남동,56,71
2448,전라남도,나주시,성북동,56,72
2449,전라남도,나주시,영산동,56,71
2450,전라남도,나주시,이창동,56,71
2451,전라남도,나주시,빛가람동,57,71
2452,전라남도,광양시,광양읍,71,70
2453,전라남도,광양시,봉강면,71,71
2454,전라남도,광양시,옥룡면,72,71
2455,전라남도,광양시,옥곡면,73,71
2456,전라남도,광양시,진상면,74,71
2457,전라남도,광양시,진월면,74,71
2458,전라남도,광양시,다압면,73,74
2459,전라남도,광양시,골약동,73,70
2460,전라남도,광양시,중마동,73,70
2461,전라남도,광양시,광영동,74,70
2462,전라남도,광양시,금호동,74,70
2463,전라남도,광양시,태인동,74,70
2464,전라남도,담양군,담양읍,61,78
2465,전라남도,담양군,봉산면,60,77
2466,전라남도,담양군,고서면,60,76
2467,전라남도,담양군,가사문학면,61,75
2468,전라남도,담양군,창평면,61,76
2469,전라남도,담양군,대덕면,62,76
2470,전라남도,담양군,무정면,61,77
2471,전라남도,담양군,금성면,61,78
2472,전라남도,담양군,용면,61,79
2473,전라남도,담양군,월산면,60,78
2474,전라남도,담양군,수북면,60,77
2475,전라남도,담양군,대전면,59,77
2476,전라남도,곡성군,곡성읍,66,77
2477,전라남도,곡성군,오곡면,66,77
2478,전라남도,곡성군,삼기면,65,76
2479,전라남도,곡성군,석곡면,65,74
2480,전라남도,곡성군,목사동면,66,74
2481,전라남도,곡성군,죽곡면,67,74
2482,전라남도,곡성군,고달면,67,77
2483,전라남도,곡성군,옥과면,63,77
2484,전라남도,곡성군,입면,64,77
2485,전라남도,곡성군,겸면,64,76
2486,전라남도,곡성군,오산면,63,76
2487,전라남도,구례군,구례읍,69,76
2488,전라남도,구례군,문척면,70,75
2489,전라남도,구례군,간전면,71,75
2490,전라남도,구례군,토지면,70,75
2491,전라남도,구례군,마산면,70,76
2492,전라남도,구례군,광의면,69,77
2493,전라남도,구례군,용방면,69,76
2494,전라남도,구례군,산동면,69,78
2495,전라남도,고흥군,고흥읍,66,62
2496,전라남도,고흥군,도양읍,64,61
2497,전라남도,고흥군,풍양면,65,62
2498,전라남도,고흥군,도덕면,64,61
2499,전라남도,고흥군,금산면,63,59
2500,전라남도,고흥군,도화면,67,60
2501,전라남도,고흥군,포두면,67,62
2502,전라남도,고흥군,봉래면,69,59
2503,전라남도,고흥군,점암면,68,63
2504,전라남도,고흥군,과역면,67,64
2505,전라남도,고흥군,남양면,67,65
2506,전라남도,고흥군,동강면,67,66
2507,전라남도,고흥군,대서면,66,66
2508,전라남도,고흥군,두원면,66,63
2509,전라남도,고흥군,영남면,69,62
2510,전라남도,고흥군,동일면,69,60
2511,전라남도,보성군,보성읍,62,66
2512,전라남도,보성군,벌교읍,67,68
2513,전라남도,보성군,노동면,62,66
2514,전라남도,보성군,미력면,63,66
2515,전라남도,보성군,겸백면,64,67
2516,전라남도,보성군,율어면,64,68
2517,전라남도,보성군,복내면,63,69
2518,전라남도,보성군,문덕면,64,69
2519,전라남도,보성군,조성면,65,67
2520,전라남도,보성군,득량면,64,66
2521,전라남도,보성군,회천면,63,64
2522,전라남도,보성군,웅치면,61,65
2523,전라남도,화순군,화순읍,61,72
2524,전라남도,화순군,한천면,61,70
2525,전라남도,화순군,춘양면,60,70
2526,전라남도,화순군,청풍면,60,68
2527,전라남도,화순군,이양면,61,68
2528,전라남도,화순군,능주면,60,71
2529,전라남도,화순군,도곡면,59,71
2530,전라남도,화순군,도암면,59,69
2531,전라남도,화순군,이서면,62,73
2532,전라남도,화순군,백아면,63,75
2533,전라남도,화순군,동복면,63,72
2534,전라남도,화순군,사평면,63,71
2535,전라남도,화순군,동면,62,71
2536,전라남도,장흥군,장흥읍,59,64
2537,전라남도,장흥군,관산읍,60,61
2538,전라남도,장흥군,대덕읍,59,60
2539,전라남도,장흥군,용산면,59,62
2540,전라남도,장흥군,안양면,61,63
2541,전라남도,장흥군,장동면,61,65
2542,전라남도,장흥군,장평면,61,66
2543,전라남도,장흥군,유치면,58,66
2544,전라남도,장흥군,부산면,59,65
2545,전라남도,장흥군,회진면,60,59
2546,전라남도,강진군,강진읍,57,63
2547,전라남도,강진군,군동면,58,63
2548,전라남도,강진군,칠량면,57,61
2549,전라남도,강진군,대구면,57,60
2550,전라남도,강진군,도암면,56,61
2551,전라남도,강진군,신전면,56,60
2552,전라남도,강진군,성전면,56,64
2553,전라남도,강진군,작천면,57,64
2554,전라남도,강진군,병영면,58,65
2555,전라남도,강진군,옴천면,57,65
2556,전라남도,강진군,마량면,58,59
2557,전라남도,해남군,해남읍,54,61
2558,전라남도,해남군,삼산면,54,60
2559,전라남도,해남군,화산면,52,60
2560,전라남도,해남군,현산면,53,59
2561,전라남도,해남군,송지면,52,57
2562,전라남도,해남군,북평면,54,58
2563,전라남도,해남군,북일면,55,59
2564,전라남도,해남군,옥천면,55,61
2565,전라남도,해남군,계곡면,55,63
2566,전라남도,해남군,마산면,53,62
2567,전라남도,해남군,황산면,51,61
2568,전라남도,해남군,산이면,51,63
2569,전라남도,해남군,문내면,49,62
2570,전라남도,해남군,화원면,49,64
2571,전라남도,영암군,영암읍,56,66
2572,전라남도,영암군,삼호읍,51,65
2573,전라남도,영암군,덕진면,56,67
2574,전라남도,영암군,금정면,56,68
2575,전라남도,영암군,신북면,55,68
2576,전라남도,영암군,시종면,54,68
2577,전라남도,영암군,도포면,55,67
2578,전라남도,영암군,군서면,55,66
2579,전라남도,영암군,서호면,54,65
2580,전라남도,영암군,학산면,53,65
2581,전라남도,영암군,미암면,53,64
2582,전라남도,무안군,무안읍,52,71
2583,전라남도,무안군,일로읍,52,67
2584,전라남도,무안군,삼향읍,51,67
2585,전라남도,무안군,몽탄면,52,69
2586,전라남도,무안군,청계면,51,69
2587,전라남도,무안군,현경면,50,71
2588,전라남도,무안군,망운면,50,71
2589,전라남도,무안군,해제면,48,73
2590,전라남도,무안군,운남면,49,70
2591,전라남도,함평군,함평읍,52,72
2592,전라남도,함평군,손불면,51,74
2593,전라남도,함평군,신광면,52,74
2594,전라남도,함평군,학교면,53,71
2595,전라남도,함평군,엄다면,52,71
2596,전라남도,함평군,대동면,53,72
2597,전라남도,함평군,나산면,54,73
2598,전라남도,함평군,해보면,54,75
2599,전라남도,함평군,월야면,54,75
2600,전라남도,영광군,영광읍,52,77
2601,전라남도,영광군,백수읍,51,77
2602,전라남도,영광군,홍농읍,51,79
2603,전라남도,영광군,대마면,53,77
2604,전라남도,영광군,묘량면,53,76
2605,전라남도,영광군,불갑면,52,75
2606,전라남도,영광군,군서면,52,76
2607,전라남도,영광군,군남면,51,76
2608,전라남도,영광군,염산면,50,75
2609,전라남도,영광군,법성면,51,79
2610,전라남도,영광군,낙월면,45,75
2611,전라남도,장성군,장성읍,57,77
2612,전라남도,장성군,진원면,58,77
2613,전라남도,장성군,남면,58,76
2614,전라남도,장성군,동화면,56,77
2615,전라남도,장성군,삼서면,55,76
2616,전라남도,장성군,삼계면,55,76
2617,전라남도,장성군,황룡면,57,77
2618,전라남도,장성군,서삼면,57,78
2619,전라남도,장성군,북일면,57,79
2620,전라남도,장성군,북이면,57,80
2621,전라남도,장성군,북하면,59,80
2622,전라남도,완도군,완도읍,57,56
2623,전라남도,완도군,금일읍,62,57
2624,전라남도,완도군,노화읍,53,53
2625,전라남도,완도군,군외면,55,57
2626,전라남도,완도군,신지면,58,56
2627,전라남도,완도군,고금면,58,58
2628,전라남도,완도군,약산면,59,58
2629,전라남도,완도군,청산면,59,53
2630,전라남도,완도군,소안면,55,53
2631,전라남도,완도군,금당면,62,58
2632,전라남도,완도군,보길면,53,53
2633,전라남도,완도군,생일면,61,56
2634,전라남도,진도군,진도읍,48,59
2635,전라남도,진도군,군내면,48,60
2636,전라남도,진도군,고군면,49,60
2637,전라남도,진도군,의신면,48,58
2638,전라남도,진도군,임회면,46,58
2639,전라남도,진도군,지산면,46,58
2640,전라남도,진도군,조도면,44,55
2641,전라남도,신안군,지도읍,47,72
2642,전라남도,신안군,압해읍,49,68
2643,전라남도,신안군,증도면,46,71
2644,전라남도,신안군,임자면,45,73
2645,전라남도,신안군,자은면,44,68
2646,전라남도,신안군,비금면,42,65
2647,전라남도,신안군,도초면,42,64
2648,전라남도,신안군,흑산면,33,64
2649,전라남도,신안군,하의면,44,62
2650,전라남도,신안군,신의면,45,62
2651,전라남도,신안군,장산면,46,63
2652,전라남도,신안군,안좌면,45,65
2653,전라남도,신안군,팔금면,46,66
2654,전라남도,신안군,암태면,45,67
2655,경상북도,포항시남구,구룡포읍,105,94
2656,경상북도,포항시남구,연일읍,102,94
2657,경상북도,포항시남구,오천읍,103,93
2658,경상북도,포항시남구,대송면,102,93
2659,경상북도,포항시남구,동해면,104,94
2660,경상북도,포항시남구,장기면,105,92
2661,경상북도,포항시남구,호미곶면,106,96
2662,경상북도,포항시남구,상대동,102,94
2663,경상북도,포항시남구,해도동,102,94
2664,경상북도,포항시남구,송도동,102,94
2665,경상북도,포항시남구,청림동,103,94
2666,경상북도,포항시남구,제철동,103,94
2667,경상북도,포항시남구,효곡동,102,94
2668,경상북도,포항시남구,대이동,102,94
2669,경상북도,포항시북구,흥해읍,102,96
2670,경상북도,포항시북구,신광면,100,97
2671,경상북도,포항시북구,청하면,102,98
2672,경상북도,포항시북구,송라면,102,99
2673,경상북도,포항시북구,기계면,100,95
2674,경상북도,포항시북구,죽장면,97,97
2675,경상북도,포항시북구,기북면,99,96
2676,경상북도,포항시북구,중앙동,102,95
2677,경상북도,포항시북구,양학동,102,94
2678,경상북도,포항시북구,죽도동,102,95
2679,경상북도,포항시북구,용흥동,102,95
2680,경상북도,포항시북구,우창동,102,95
2681,경상북도,포항시북구,두호동,102,95
2682,경상북도,포항시북구,장량동,102,95
2683,경상북도,포항시북구,환여동,103,95
2684,경상북도,경주시,감포읍,105,90
2685,경상북도,경주시,안강읍,100,93
2686,경상북도,경주시,건천읍,98,90
2687,경상북도,경주시,외동읍,102,88
2688,경상북도,경주시,문무대왕면,104,89
2689,경상북도,경주시,양남면,104,87
2690,경상북도,경주시,내남면,100,88
2691,경상북도,경주시,산내면,97,88
2692,경상북도,경주시,서면,97,91
2693,경상북도,경주시,현곡면,100,91
2694,경상북도,경주시,강동면,101,93
2695,경상북도,경주시,천북면,101,91
2696,경상북도,경주시,중부동,100,90
2697,경상북도,경주시,황오동,100,90
2698,경상북도,경주시,성건동,100,90
2699,경상북도,경주시,황남동,100,90
2700,경상북도,경주시,선도동,99,90
2701,경상북도,경주시,월성동,100,90
2702,경상북도,경주시,용강동,100,91
2703,경상북도,경주시,황성동,100,91
2704,경상북도,경주시,동천동,100,90
2705,경상북도,경주시,불국동,101,89
2706,경상북도,경주시,보덕동,101,90
2707,경상북도,김천시,아포읍,83,97
2708,경상북도,김천시,농소면,81,95
2709,경상북도,김천시,남면,82,95
2710,경상북도,김천시,개령면,81,97
2711,경상북도,김천시,감문면,81,98
2712,경상북도,김천시,어모면,80,97
2713,경상북도,김천시,봉산면,79,96
2714,경상북도,김천시,대항면,79,96
2715,경상북도,김천시,감천면,80,94
2716,경상북도,김천시,조마면,80,94
2717,경상북도,김천시,구성면,79,94
2718,경상북도,김천시,지례면,79,93
2719,경상북도,김천시,부항면,77,93
2720,경상북도,김천시,대덕면,78,91
2721,경상북도,김천시,증산면,79,91
2722,경상북도,김천시,자산동,80,96
2723,경상북도,김천시,평화남산동,80,96
2724,경상북도,김천시,양금동,80,95
2725,경상북도,김천시,대신동,80,96
2726,경상북도,김천시,대곡동,80,96
2727,경상북도,김천시,지좌동,81,96
2728,경상북도,김천시,율곡동,81,96
2729,경상북도,안동시,풍산읍,88,106
2730,경상북도,안동시,와룡면,91,107
2731,경상북도,안동시,북후면,90,108
2732,경상북도,안동시,서후면,90,107
2733,경상북도,안동시,풍천면,87,105
2734,경상북도,안동시,일직면,90,104
2735,경상북도,안동시,남후면,90,105
2736,경상북도,안동시,남선면,91,105
2737,경상북도,안동시,임하면,92,105
2738,경상북도,안동시,길안면,94,103
2739,경상북도,안동시,임동면,94,106
2740,경상북도,안동시,예안면,93,108
2741,경상북도,안동시,도산면,92,110
2742,경상북도,안동시,녹전면,91,110
2743,경상북도,안동시,중구동,91,106
2744,경상북도,안동시,명륜동,91,106
2745,경상북도,안동시,용상동,91,105
2746,경상북도,안동시,서구동,90,106
2747,경상북도,안동시,태화동,90,106
2748,경상북도,안동시,평화동,90,106
2749,경상북도,안동시,안기동,90,106
2750,경상북도,안동시,옥동,90,106
2751,경상북도,안동시,송하동,90,106
2752,경상북도,안동시,강남동,91,105
2753,경상북도,구미시,선산읍,83,98
2754,경상북도,구미시,고아읍,84,97
2755,경상북도,구미시,산동읍,86,97
2756,경상북도,구미시,무을면,82,99
2757,경상북도,구미시,옥성면,83,100
2758,경상북도,구미시,도개면,84,100
2759,경상북도,구미시,해평면,85,97
2760,경상북도,구미시,장천면,87,96
2761,경상북도,구미시,송정동,84,96
2762,경상북도,구미시,원평동,84,96
2763,경상북도,구미시,도량동,84,96
2764,경상북도,구미시,지산동,84,96
2765,경상북도,구미시,선주원남동,84,96
2766,경상북도,구미시,형곡1동,84,96
2767,경상북도,구미시,형곡2동,84,95
2768,경상북도,구미시,신평1동,85,96
2769,경상북도,구미시,신평2동,85,96
2770,경상북도,구미시,비산동,85,96
2771,경상북도,구미시,광평동,85,95
2772,경상북도,구미시,상모사곡동,84,95
2773,경상북도,구미시,임오동,85,95
2774,경상북도,구미시,인동동,86,95
2775,경상북도,구미시,진미동,86,95
2776,경상북도,구미시,양포동,86,96
2777,경상북도,구미시,공단동,85,95
2778,경상북도,영주시,풍기읍,87,112
2779,경상북도,영주시,이산면,89,111
2780,경상북도,영주시,평은면,90,109
2781,경상북도,영주시,문수면,89,110
2782,경상북도,영주시,장수면,88,110
2783,경상북도,영주시,안정면,87,112
2784,경상북도,영주시,봉현면,87,112
2785,경상북도,영주시,순흥면,88,113
2786,경상북도,영주시,단산면,88,114
2787,경상북도,영주시,부석면,89,115
2788,경상북도,영주시,상망동,89,111
2789,경상북도,영주시,하망동,89,111
2790,경상북도,영주시,영주1동,89,111
2791,경상북도,영주시,영주2동,89,111
2792,경상북도,영주시,휴천1동,89,111
2793,경상북도,영주시,휴천2동,89,111
2794,경상북도,영주시,휴천3동,89,111
2795,경상북도,영주시,가흥1동,89,111
2796,경상북도,영주시,가흥2동,88,111
